Siruta,Localitate,Alimentara,Textila,Lemnului,ChimicaFarmaceutica,Metalurgica,ConstructiiMasini,CalculatoareElectronica,Mobila,Energetica
97063,Focuri,127288,0,0,0,0,0,0,0,0
105259,Spantov,0,0,0,0,0,0,0,0,0
170792,Lapusata,63374,0,26924,0,0,0,0,0,0
47916,Oras Nehoiu,1075695,1.25E+07,5714338,0,0,0,0,7.15E+07,640240
154415,Stejaru,0,0,240468,0,0,0,0,0,0
121652,Borca,227645,0,3.57E+07,0,0,0,0,0,0
138039,Oras Livada,201084,310377,6930853,0,0,0,0,0,0
23350,Luizi-Calugara,0,0,0,0,0,0,0,617112,0
39738,Vladeni,274718,0,0,0,0,0,0,197546,0
72506,Giubega,0,0,410738,0,0,46178,0,0,0
113466,Rogova,0,0,0,0,0,0,0,0,0
64318,Ghelinta,5358643,0,1.31E+07,0,0,0,0,0,0
6976,Salciua,0,0,1069738,0,0,0,0,0,0
97090,Golaiesti,0,0,113440,0,0,0,0,0,0
80711,Licurici,0,0,0,0,0,0,0,0,0
31565,Tarcea,0,39140,261110,0,0,171025,0,0,0
105295,Stanesti,0,0,0,0,0,0,0,0,0
72533,Giurgita,0,0,0,0,0,0,0,0,0
113493,Salcia,0,0,67069,0,0,0,0,0,0
146263,Municipiul Suceava,1.95E+08,8.71E+07,2.62E+08,1856055,1065562,1.61E+07,1258679,2.08E+07,2.97E+07
64345,Ghidfalau,5407394,0,542036,0,0,0,0,0,0
88920,Bulzestii De Sus,0,0,0,0,0,0,0,0,0
23387,Magiresti,535989,0,0,0,0,0,0,0,0
154460,Suhaia,0,0,0,0,0,0,0,0,0
138084,Mediesu Aurit,1383738,980522,207538,134940,0,0,0,6.08E+07,0
129898,Visina,37869,0,0,0,0,0,0,0,0
146281,Ipotesti,1926714,0,758544,0,0,0,0,2841609,0
113518,Stangaceaua,0,0,0,0,0,0,0,0,0
39792,Vlasinesti,4.30E+07,0,0,0,0,0,0,0,0
31609,Tarcaia,0,0,2811337,0,0,0,0,0,0
170872,Livezi,0,0,0,0,0,0,0,0,0
129914,Vitomiresti,238814,0,0,0,0,0,0,0,0
80766,Logresti,0,0,0,0,0,0,0,0,0
15233,Cateasca,1.31E+07,5536975,2260316,2.19E+07,0,6398316,0,5622827,45231
72579,Gangiova,0,0,0,0,0,0,0,0,0
154497,Storobaneasa,646110,0,0,0,0,0,0,0,0
7044,Salistea,0,0,0,0,0,0,0,326638,0
105348,Stoenesti,0,0,0,0,0,0,0,0,0
121732,Borlesti,537833,0,0,0,0,0,0,0,0
64390,Haghig,0,0,0,0,0,0,0,0,0
162693,Bogdanesti,0,0,0,0,0,0,0,0,0
56210,Bontida,5827027,0,291661,4.25E+07,0,3.20E+07,0,0,0
48021,Odaile,0,0,0,0,0,0,0,0,0
146325,Mitocu Dragomirnei,573,4808173,545634,0,0,0,1184,0,0
23449,Manastirea Casin,0,0,1582242,0,0,0,0,73462,0
154521,Talpa,0,0,0,0,0,0,0,0,0
39836,Vorniceni,16081,0,0,0,0,0,0,0,0
72604,Gogosu,0,0,0,0,0,0,0,0,0
97189,Gorban,5781,0,0,0,0,0,0,0,0
31654,Tauteu,856,797241,0,0,0,0,0,0,0
105384,Soldanu,0,0,186118,0,0,0,0,0,0
64425,Ilieni,5399589,227339,1.05E+07,0,0,3000,0,0,0
138164,Micula,1038146,0,0,0,0,0,0,0,0
7099,Sasciori,3.82E+07,0,1941138,0,0,0,0,1.18E+07,0
179132,Municipiul Bucuresti,1.04E+10,1.61E+09,2.39E+09,2.30E+09,7.89E+08,2.58E+09,1.05E+09,4.75E+08,3.62E+10
39872,Vorona,0,0,6600,0,0,0,0,2190256,0
146370,Oras Salcea,0,37482,890749,0,0,2352487,0,20028,0
72640,Goicea,649881,0,0,0,0,0,0,0,0
129987,Valcele,0,0,0,0,0,0,0,0,0
89026,Bunila,0,0,0,0,0,0,0,0,0
121796,Botesti,0,0,0,0,0,0,0,225943,0
23494,Motoseni,215650,0,0,0,0,0,0,0,0
113607,Svinita,536695,0,0,0,0,0,0,0,0
56265,Borsa,0,0,0,0,0,0,0,0,0
105419,Stefanestii De Jos,1.08E+08,0,1.18E+07,0,127016,0,0,8785458,0
170952,Lungesti,44259,0,0,0,0,0,0,0,0
64461,Lemnia,4.76E+07,0,0,0,0,0,0,0,0
80846,Matasari,0,0,0,0,0,1000696,0,16220,0
15313,Cepari,0,0,0,0,0,0,0,0,0
97241,Grajduri,0,0,0,0,0,0,0,0,0
113625,Sisesti,0,0,0,0,0,0,0,0,0
154585,Tatarastii De Jos,7890363,0,4100,0,0,0,0,0,0
138208,Moftin,0,0,141584,0,0,0,0,0,0
31716,Tileagd,1550911,39676,6123197,0,0,20674,0,7697422,0
72677,Goiesti,0,0,0,0,0,0,0,0,0
162791,Bogdanita,0,0,0,0,0,0,0,0,0
130026,Vladila,-34611,0,0,0,0,0,0,0,0
105455,Tamadau Mare,0,0,0,0,0,0,0,0,0
64504,Malnas,36340,0,0,0,0,0,0,0,0
89080,Burjuc,0,0,0,0,0,0,0,0,0
146432,Scheia,5.25E+07,1881418,418557,0,0,7.02E+07,962605,1.53E+07,2937575
39942,Lozna,9619,0,0,0,0,0,0,360647,0
56327,Buza,0,0,0,0,0,0,0,0,0
48138,Padina,219700,0,13605,0,0,0,0,0,0
80908,Musetesti,1304047,0,5532996,0,0,0,0,0,0
130062,Voineasa,0,0,0,0,0,0,0,0,0
171021,Malaia,0,0,3023754,0,0,0,0,0,0
121876,Bozieni,0,44900,0,0,0,0,0,0,0
39959,Dimacheni,0,0,0,0,0,0,0,0,0
179221,Oras Bragadiru,1.97E+08,6132919,9508703,5.36E+07,4415,4142023,0,3850196,5031
7197,Scarisoara,0,0,0,0,0,0,0,0,0
39967,Candesti,118640,0,24301,0,0,0,0,0,0
56354,Caianu,0,0,0,0,0,0,0,0,0
113698,Sovarna,0,0,0,0,0,0,0,0,0
48165,Pardosi,0,0,0,0,0,0,0,0,0
39975,Cosula,0,0,0,0,0,0,0,0,0
97321,Gropnita,721760,0,0,0,0,0,0,0,0
15402,Cetateni,2589515,0,8410,0,0,0,0,0,0
138280,Odoreu,1.80E+07,1789174,1412123,144301,69942,0,0,4768124,1480505
154665,Tatarastii De Sus,0,0,0,0,0,0,0,0,0
31789,Tinca,0,0,2.02E+07,0,0,0,0,103185,0
39983,Blandesti,0,0,0,0,0,0,0,0,0
179249,Chiajna,1.31E+07,670045,3574508,1167088,0,0,124115,1331874,0
162871,Botesti,0,0,0,0,0,0,0,0,0
64568,Moacsa,0,0,0,0,0,0,0,0,0
171067,Mateesti,2318858,0,4770706,37676,0,0,0,0,0
89151,Cerbal,116764,0,0,0,0,0,0,0,0
105534,Tartasesti,1706196,0,3.23E+07,197114,0,0,0,0,4159778
146502,Municipiul Campulung Moldovenesc,6.22E+07,7037561,1.23E+07,0,0,1.01E+07,0,2809061,0
113732,Tamna,2452,0,0,0,0,0,0,0,0
130124,Vulpeni,147223,0,50601,0,0,0,0,0,0
121938,Brusturi,7731665,0,474452,0,0,0,0,0,0
80980,Negomir,0,0,0,0,0,0,0,0,0
154709,Toporu,0,0,0,0,0,0,0,0,0
179285,Oras Chitila,1.19E+08,4397820,1175962,0,212841,8722675,0,207055,4.63E+07
15448,Cicanesti,0,0,0,0,0,0,0,0,0
64602,Ojdula,219369,1393915,3743984,0,0,0,0,0,0
23644,Negri,0,0,0,0,0,0,0,0,0
171101,Maciuca,0,0,0,0,0,0,0,0,0
31841,Tulca,0,0,348324,0,0,0,0,0,0
40035,Adaseni,0,0,0,0,0,0,0,0,0
48227,Panatau,0,0,2.34E+07,0,0,0,0,0,0
105570,Tunari,2.86E+08,530879,453854,0,0,0,936031,5607833,6072327
56425,Calarasi,57848,0,0,0,0,0,0,0,0
146539,Municipiul Falticeni,5.24E+07,1.69E+07,4.20E+07,4090651,0,0,0,1910727,1896692
179310,Dobroesti,1.02E+07,1.32E+07,1.07E+07,0,0,5346176,0,1214016,0
138351,Orasu Nou,2902015,1.14E+07,150543,0,0,0,0,0,0
162924,Bunesti-Averesti,4673,0,0,0,0,0,0,0,0
72819,Grecesti,0,0,0,0,0,0,0,0,0
154736,Traian,0,0,0,0,0,0,0,0,0
97394,Grozesti,0,0,0,0,0,0,0,0,0
64639,Ozun,6699752,0,1631093,0,0,0,0,727363,0
154754,Trivalea-Mosteni,0,0,0,0,0,0,0,0,0
105605,Ulmeni,77146,437129,0,0,0,0,0,0,0
15493,Ciofrangeni,0,0,121006,0,0,0,0,0,0
31878,Tetchea,0,0,1850604,0,0,0,0,0,0
56461,Calatele,773428,0,2040097,0,0,0,0,0,0
179347,Glina,3.06E+07,117472,3.03E+07,0,0,270992,0,28340,0
105623,Ulmi,0,0,0,0,0,0,0,0,0
89240,Certeju De Sus,0,0,0,0,0,0,0,0,0
146584,Oras Gura Humorului,3.13E+07,1.36E+07,3.73E+07,7184,0,0,2846086,1402017,0
97438,Halaucesti,1000,0,0,421436,0,0,0,24029,0
23715,Nicolae Balcescu,3.99E+07,4842411,2061084,0,0,441520,0,3732780,0
154790,Troianul,0,0,0,0,0,0,0,0,0
122025,Ceahlau,0,0,6455150,0,0,0,0,2200,0
31921,Uileacu De Beius,0,0,0,0,0,0,0,80022,0
72882,Izvoare,0,0,0,0,0,0,0,0,0
7348,Sancel,361276,0,0,0,0,0,0,0,0
179383,Jilava,2519374,1.12E+08,7834272,438555,8223748,7176755,0,6581341,0
130231,Vulturesti,0,0,0,0,0,0,0,0,0
97465,Helesteni,0,1244493,0,0,0,0,0,0,0
113849,Vanatori,0,80129,0,0,0,0,0,0,0
163002,Codaesti,113323,0,0,0,0,0,0,0,0
138431,Paulesti,161023,823429,2075404,0,0,0,0,0,1360003
15554,Ciomagesti,0,0,0,0,0,0,0,0,0
48325,Oras Patarlagele,4340298,983594,6387560,0,0,0,0,29737,0
81095,Pades,0,0,434002,0,0,0,0,0,0
146628,Municipiul Radauti,4.37E+07,3835601,1.34E+09,2.85E+08,0,0,29592,2.78E+07,7.52E+07
56522,Camarasu,0,0,0,0,0,0,0,0,0
171209,Madulari,0,0,0,0,0,0,0,0,0
122061,Candesti,6936370,187648,411437,0,0,0,0,0,0
64719,Poian,288635,0,0,0,0,0,0,0,0
154834,Tiganesti,70005,110220,0,0,0,0,0,144364,2471
179409,Oras Magurele,1.56E+07,104923,2862278,3.37E+07,0,2131318,568482,10320,4343237
7384,Santimbru,52367,1.20E+07,12000,0,0,0,0,4363,0
146655,Oras Siret,1589635,4543378,4574649,3084820,0,0,0,692772,668849
72926,Leu,101237,0,0,0,0,0,0,0,0
154852,Vedea,0,0,0,12815,0,0,0,0,0
113894,Vanjulet,0,0,0,0,0,0,0,0,0
31976,Vadu Crisului,1720221,1009925,0,0,0,0,0,0,0
97517,Horlesti,0,0,0,0,0,0,0,0,0
130286,Balteni,0,0,0,0,0,0,0,0,0
105712,Valea Argovei,0,0,2434881,0,0,0,0,0,0
163057,Coroiesti,0,0,0,0,0,0,0,0,0
23797,Oituz,644299,6000,67010,0,0,0,0,0,0
130295,Calui,0,0,432824,0,0,0,0,0,0
56568,Capusu Mare,2816402,0,1365737,0,0,30419,0,0,0
72953,Lipovu,0,0,0,0,0,0,0,0,0
130302,Gavanesti,0,0,0,0,0,0,0,0,0
64773,Reci,368811,137329,0,0,0,0,0,0,0
89348,Densus,0,0,0,0,0,0,0,0,0
179463,Mogosoaia,2.32E+07,4246104,1148061,1533239,0,2.23E+07,61877,3.94E+07,0
40198,Municipiul Brasov,2.32E+08,3.20E+08,8.19E+08,4.99E+08,1.66E+08,2.95E+09,1.14E+07,3.42E+07,8.81E+08
130311,Ghimpeteni,0,0,0,0,0,0,0,0,0
138501,Petresti,0,169635,0,0,0,0,0,0,0
113929,Vladaia,376745,0,0,0,0,0,0,0,0
171272,Maldaresti,0,0,1740454,0,0,0,0,0,0
97553,Ipatele,0,0,0,0,0,0,0,0,0
130320,Gradinile,351068,0,0,0,0,0,0,0,0
72980,Macesu De Jos,0,3648,0,0,0,0,0,0,0
122132,Costisa,1.11E+07,0,0,0,0,0,0,0,0
7446,Sohodol,0,0,970845,0,0,0,0,0,0
40214,Oras Ghimbav,2.24E+07,4.58E+07,1.58E+08,9956723,1.59E+08,1.75E+09,2.58E+08,0,2.11E+08
146708,Oras Solca,0,0,1813200,0,0,0,0,0,0
32027,Oras Valea Lui Mihai,8317024,5.73E+08,122725,0,0,0,0,0,0
179481,Oras Otopeni,3.33E+08,5343560,3.82E+07,2.02E+08,0,5.26E+07,4524586,6.02E+07,1.83E+07
154914,Viisoara,0,0,0,0,0,0,0,0,0
81184,Pestisani,2853872,0,1832147,0,0,0,0,507158,0
130339,Gura Padinii,0,0,0,0,0,0,0,8220,0
15652,Cocu,0,0,0,0,52823,2648,0,0,0
138538,Pir,0,0,0,0,0,0,0,0,0
32045,Viisoara,0,0,0,0,0,0,0,0,0
130348,Ipotesti,0,0,0,0,0,0,0,0,0
40241,Municipiul Codlea,7.19E+07,1.24E+08,9276564,235255,0,2.60E+08,2022636,419516,22581
105776,Valea Dragului,0,0,0,0,0,0,0,0,0
73013,Macesu De Sus,0,0,350522,0,0,0,0,0,0
130357,Osica De Jos,0,0,0,0,0,0,0,0,0
154932,Vartoape,0,0,0,0,0,0,0,0,0
113974,Voloiac,0,0,0,0,0,0,0,0,0
179515,Oras Pantelimon,5.85E+08,3.23E+07,1.28E+08,5063187,5.10E+07,1.42E+07,258893,3.84E+07,0
64826,Sanzieni,6075361,0,0,0,0,0,0,0,0
146744,Municipiul Vatra Dornei,1.34E+08,607655,2.23E+07,0,0,0,0,284357,0
23868,Oncesti,0,0,0,0,0,0,0,0,0
130366,Sarbii - Magura,964647,0,0,0,0,0,0,0,0
171325,Mihaesti,5503405,0,8410474,2.78E+07,0,0,0,0,0
105794,Valea Macrisului,0,0,0,0,0,0,0,0,0
163137,Costesti,181517,76934,0,0,0,0,0,0,0
73031,Maglavit,1295771,0,0,0,0,0,0,0,0
130375,Visina Noua,0,0,0,0,0,0,0,0,0
97606,Lespezi,2422675,0,390760,0,0,0,0,0,0
122187,Cracaoani,0,5700,4228530,0,0,0,0,23907,0
138574,Piscolt,1796072,0,0,0,0,0,0,0,0
179533,Oras Popesti Leordeni,1.09E+08,1.38E+07,3.29E+07,2.06E+08,75377,7.19E+07,249080,2179604,53899
130384,Soparlita,0,7425,0,0,0,0,0,0,0
89428,Dobra,0,0,705664,0,0,0,0,30205,0
40278,Municipiul Fagaras,1.76E+07,2.72E+07,1.57E+07,8816881,3.97E+07,2.05E+07,0,213905,3401853
32090,Varciorog,0,35189,0,0,0,0,0,0,0
56666,Caseiu,0,59340,726419,2181214,0,0,0,857320,0
179551,Oras Voluntari,2.46E+09,6017416,7164623,7.80E+07,2095817,1.25E+07,1129811,5498501,6.17E+07
154978,Zambreasca,0,0,0,0,0,0,0,0,0
105829,Vasilati,0,0,0,0,0,0,0,0,0
48487,Pietroasele,1.00E+07,0,0,0,0,0,0,0,0
64871,Turia,0,0,3259636,0,0,0,0,0,0
73068,Malu Mare,2.04E+07,0,2.22E+07,0,0,1.78E+07,0,1.38E+07,0
146799,Adancata,538669,27755,0,0,0,0,0,0,0
40303,Oras Predeal,47635,13369,305849,0,0,0,0,1044349,0
81264,Plopsoru,362955,0,0,0,0,17620,0,0,0
154996,Nenciulesti,0,0,0,0,0,0,0,0,0
138618,Pomi,649450,0,0,0,0,0,0,0,0
15741,Corbeni,0,0,505132,0,0,0,0,587953,0
179588,Copaceni,0,0,707210,0,0,0,0,0,0
122249,Damuc,1254813,0,1.82E+07,0,0,0,0,0,0
64906,Valea Crisului,0,0,45582,0,0,0,0,0,0
163208,Cretesti,4638,228245,0,0,0,0,0,0,0
23948,Orbeni,0,0,0,0,0,175434,0,0,0
114060,Branistea,0,0,0,0,0,0,0,0,0
97679,Letcani,2344666,164374,2.39E+07,1386614,4.63E+07,1116677,0,0,0
73102,Melinesti,126,206841,0,5813,0,0,0,51323,0
105874,Varasti,0,0,2255815,0,0,0,0,0,0
179604,Poienile Izei,0,0,0,0,0,0,0,0,0
32153,Tamaseu,989104,0,83277,0,0,0,0,152223,0
114079,Vrata,0,0,0,0,0,0,0,0,0
179613,Sieu,0,0,0,0,0,0,0,290281,0
32161,Paleu,1621457,239908,13020,1.27E+07,5704338,116576,0,0,0
179622,Grosii Tiblesului,352631,0,253432,0,0,0,0,0,0
138663,Sanislau,6041335,0,0,0,0,0,0,0,0
23975,Palanca,253662,0,112513,0,0,0,0,136203,0
122285,Dobreni,0,46311,848928,0,0,0,0,670259,0
48557,Parscov,1682893,0,2.19E+07,0,0,0,0,0,0
179631,Treznea,33536,0,0,0,0,0,0,384975,0
64942,Valcele,1404201,0,0,0,0,0,0,1.54E+07,0
146860,Arbore,2010484,0,125247,0,0,0,37343,9629,0
40367,Oras Rasnov,2658766,289872,3660491,1.26E+07,0,753386,6422221,625412,0
32179,Sannicolau Roman,0,0,25,0,0,0,0,0,0
105909,Vedea,0,0,0,0,0,0,0,0,0
163253,Danesti,10560,0,0,0,0,0,0,0,0
179640,Vulcana-Pandele,0,490335,51509,0,0,0,0,0,0
32187,Rosiori,0,9701,0,0,0,0,0,63452,0
97722,Lungani,14752,0,0,0,0,0,0,0,0
32195,Gepiu,4.30E+07,1479838,0,0,0,0,0,0,0
56773,Catina,0,0,0,0,0,0,0,1553639,0
32201,Toboliu,0,79061,759597,0,0,0,0,0,0
179659,Negrilesti,0,0,6694,0,0,0,0,0,0
155083,Beciu,0,0,4250,0,0,0,0,0,0
40394,Oras Rupea,4783317,1928831,0,0,0,0,0,865807,0
171469,Milcoiu,0,0,0,0,0,0,0,0,0
105936,Vidra,0,10741,205045,301683,0,2.61E+07,0,0,719380
15830,Corbi,3052974,94314,1100769,0,0,0,0,24500,0
155092,Beuca,0,0,0,0,0,0,0,0,0
89561,Oras Geoagiu,3258366,0,0,0,0,0,0,5122183,0
146904,Baia,50013,0,4299185,0,0,0,0,0,0
179677,Camin,2194806,0,0,0,0,0,0,0,11643
24034,Parava,0,0,0,0,0,0,0,0,0
179686,Dumitrita,0,0,159540,0,0,0,0,0,0
64997,Varghis,0,0,0,0,0,0,0,0,0
81380,Polovragi,0,270,82113,0,0,0,0,0,0
130534,Municipiul Ploiesti,2.94E+08,1.39E+08,9.75E+07,7.81E+07,7894523,1.62E+09,5.74E+07,2.83E+07,1.15E+09
155109,Dracea,2589804,0,75497,0,0,0,0,0,0
122347,Doljesti,68322,6022061,139017,0,0,0,0,0,0
138734,Santau,0,0,40694,0,0,0,0,0,0
155118,Fantanele,0,0,0,0,0,0,0,0,0
179695,Simisna,0,0,0,0,0,0,0,0,0
97777,Madarjac,0,0,7366,0,0,0,0,140600,0
146931,Oras Milisauti,878644,23228,0,0,0,0,0,0,0
65011,Zagon,0,0,5377797,0,0,0,0,0,0
179702,Traian,0,0,0,0,0,0,0,0,0
105972,Vanatorii Mici,348887,0,65853,0,0,0,0,0,0
155127,Frasinet,0,0,0,0,0,52500,0,0,0
40438,Municipiul Sacele,5.43E+07,7.74E+07,2.20E+07,49300,8904880,1.32E+07,6489456,4647779,235456
130552,Barcanesti,2578443,44355,478897,174744,0,0,393701,952028,0
179711,Vladeni,0,0,0,0,0,0,0,29603,0
163324,Deleni,0,0,0,0,0,0,0,0,0
155136,Purani,0,0,0,0,0,0,0,0,0
81415,Prigoria,79170,0,0,0,0,0,0,0,0
179720,Poiana Ilvei,0,0,45000,0,0,0,0,0,0
155145,Saelele,0,0,0,0,0,0,0,0,0
56844,Ceanu Mare,0,0,0,0,0,0,0,201504,0
138770,Sacaseni,0,0,0,0,0,0,0,0,0
155154,Uda-Clocociov,0,0,0,0,0,0,0,0,0
40465,Oras Victoria,7645072,480588,4940,2.90E+08,0,0,0,0,0
171539,Muereasca,407618,0,0,0,0,0,0,0,0
97811,Mircesti,192451,0,873647,0,0,0,0,0,0
65048,Zabala,411472,0,1.44E+07,0,0,0,0,0,0
24089,Parincea,7402867,0,0,0,0,0,0,0,0
179739,Malu,0,0,0,0,0,0,0,0,0
122392,Dragomiresti,0,45517,1956396,0,0,0,0,0,0
15901,Cosesti,0,0,5.39E+07,39604,0,0,0,76786,0
73246,Mischii,0,15887,555918,0,0,71083,0,0,0
179748,Cosoba,0,0,0,0,0,0,0,0,0
48682,Podgoria,2445298,6137884,7810,0,0,0,0,0,0
40492,Oras Zarnesti,1.22E+07,3.52E+07,1.76E+08,0,0,1.51E+07,104981,3427548,0
179757,Herasti,1961499,0,0,0,0,0,0,0,0
146995,Balcauti,0,0,837608,0,0,0,0,0,0
163379,Delesti,0,0,41374,0,0,0,0,0,0
179766,Isvoarele,0,0,0,0,0,0,0,0,0
130614,Berceni,0,24158,0,1.64E+07,0,0,0,0,0
138805,Sauca,0,0,0,0,0,0,0,0,0
179775,Sabareni,0,0,268836,0,0,0,0,0,0
179784,Boranesti,0,0,0,0,0,0,0,0,0
65099,Valea Mare,0,0,0,0,0,0,0,0,0
40526,Apata,4981097,0,0,0,0,0,0,0,0
65105,Mereni,0,0,0,0,0,0,0,0,0
97875,Mironeasa,0,0,0,0,0,0,0,0,0
179793,Buesti,0,0,0,0,0,0,0,0,0
89687,Gurasada,0,0,0,0,0,0,0,9998,0
7767,Stremt,0,71088,867897,1069862,0,0,0,0,0
81497,Rosia De Amaradia,0,0,0,0,0,0,0,0,0
65113,Arcus,4033424,0,6016224,93638,0,0,0,1049460,0
179800,Maia,0,0,0,0,0,0,0,0,0
122463,Dulcesti,321618,18921,44065,0,0,0,0,0,0
147036,Bilca,935848,0,2693415,0,0,0,0,0,0
40544,Beclean,6700,0,0,0,0,0,0,0,0
65121,Bixad,2561894,0,0,0,0,0,0,0,0
73317,Marsani,0,0,0,0,0,0,0,0,0
48744,Oras Pogoanele,2141860,0,173357,0,99071,1.47E+07,0,98467,0
179819,Ograda,0,0,0,0,0,0,0,0,0
155243,Municipiul Timisoara,1.10E+09,7.70E+08,2.68E+08,7.26E+08,2.45E+07,5.53E+09,1.46E+09,5.31E+07,7.89E+08
147054,Bogdanesti,498612,0,2.58E+07,0,0,0,0,0,0
171628,Nicolae Balcescu,0,0,0,0,0,0,0,0,0
15983,Cotmeana,251257,0,0,0,0,0,0,0,0
65139,Micfalau,0,0,0,0,0,0,0,0,0
73335,Motatei,0,0,0,0,0,0,0,0,0
179828,Rosiori,0,0,0,0,0,0,0,0,0
130678,Blejoi,2416167,1.44E+07,8.53E+07,0,97902,605998,0,0,0
138869,Socond,0,0,0,0,0,0,0,0,0
24187,Pancesti,44626,0,0,0,0,0,0,0,0
65147,Dalnic,500,0,0,0,0,0,0,0,0
97919,Miroslava,190191,1.59E+07,526149,1.46E+07,0,1.57E+09,1192509,0,7886936
179837,Coas,0,0,434336,0,0,0,0,0,0
155261,Dumbravita,3.28E+07,3.41E+07,218801,0,0,4230215,2382444,9.34E+07,1766609
7810,Sibot,421176,0,43556,0,0,0,0,1274,0
65154,Estelnic,0,2.25E+07,0,0,0,0,0,0,0
147072,Boroaia,3178869,0,1.00E+07,0,0,0,0,0,0
48771,Posta Calnau,1.85E+08,4676495,345215,0,0,0,0,0,0
179846,Coltau,1487273,0,24570,0,0,0,0,0,446191
32394,Municipiul Bistrita,3.17E+08,4.00E+08,4.39E+07,1158964,0,1.45E+09,427500,1.57E+07,1.47E+07
179855,Gardani,0,0,0,0,0,0,0,0,0
114319,Municipiul Targu Mures,4.14E+08,1.07E+08,2.48E+07,2.13E+09,1.35E+08,3.03E+07,1.66E+07,9.66E+07,5.52E+09
130712,Brazi,16486,0,1.66E+07,0,0,2.53E+07,3554215,0,0
73371,Murgasi,101096,0,0,0,0,0,0,0,0
179864,Oncesti,0,0,4957819,0,0,0,0,0,0
155289,Ghiroda,5617321,2.53E+07,1.89E+07,2.52E+08,0,1.51E+09,8.96E+07,1264020,2.05E+07
56988,Chinteni,0,0,0,0,0,0,0,176445,0
163486,Dragomiresti,0,0,0,0,0,0,0,0,0
40606,Bod,1.15E+08,0,40333,0,0,7804822,0,0,0
179873,Agris,0,0,83040,0,0,0,0,0,0
179882,Ciumesti,207945,0,657537,0,0,0,0,0,0
81576,Runcu,0,495524,17548,0,0,0,0,0,1400
138921,Supur,0,0,0,0,0,0,0,0,9116
155314,Giroc,1.90E+07,1.90E+08,2.56E+07,5.54E+07,5068105,5.55E+07,1.41E+07,2.48E+07,3499194
179891,Raciu,94816,0,3851972,0,0,0,0,140,0
114355,Cristesti,2977238,121060,1453149,0,0,0,0,254472,0
122551,Farcasa,0,0,7079946,0,0,0,0,0,6200
7865,Sona,536612,0,0,2837471,0,0,0,0,0
40633,Bran,335028,25698,453740,0,0,0,0,0,0
147134,Bosanci,59320,911617,137867,0,0,0,0,0,0
179908,Pietrari,2.10E+07,0,0,0,0,0,0,0,0
89801,Harau,13574,0,2.60E+07,0,0,0,0,0,0
48842,Puiesti,406848,0,0,0,0,0,0,0,0
179917,Rau Alb,0,0,0,0,0,0,0,0,0
114382,Sancraiu De Mures,3468647,2.08E+07,577152,8.57E+07,0,0,0,7015475,0
24276,Pargaresti,0,0,415786,0,0,0,0,0,0
179926,Rascaeti,0,0,0,0,0,0,0,0,0
155350,Municipiul Lugoj,2.98E+07,4.71E+08,7.22E+07,6813864,0,1.60E+07,7450988,1.26E+08,702822
147161,Botosana,0,0,0,0,0,0,0,0,0
179935,Persinari,1426490,0,0,0,0,0,0,0,0
130785,Bucov,1.08E+08,606504,6160601,2516647,0,0,4197995,8483185,0
32483,Oras Beclean,1.36E+07,6.43E+07,2579394,0,2.18E+08,0,0,3007948,0
179944,Runcu Salvei,0,0,0,0,0,0,0,0,0
40688,Budila,0,0,0,0,0,0,0,90584,0
114417,Sangeorgiu De Mures,1037367,141270,3829702,6482,200367,4.08E+07,1127254,425306,169425
179953,Ciceu- Mihaiesti,0,0,36735,0,0,0,0,10350,0
122613,Faurei,0,0,0,0,0,0,0,0,0
73460,Negoi,0,0,0,0,0,0,0,0,0
179962,Galbinasi,252491,0,0,0,0,0,0,101337,0
81656,Samarinesti,0,0,0,0,0,0,0,0,0
57083,Chiuiesti,1518757,0,0,0,0,0,0,0,0
40704,Bunesti,121513,0,0,0,0,0,0,0,0
89856,Ilia,0,0,263111,0,0,0,0,0,0
179971,Colelia,0,0,0,0,0,0,0,0,2035
98051,Miroslovesti,113333,12709,0,0,0,0,0,0,0
139009,Tarna Mare,3433,0,0,0,0,0,0,0,0
16132,Cuca,0,0,0,0,0,0,0,0,0
147205,Breaza,0,0,1680,0,0,0,0,0,0
7945,Spring,570563,0,0,0,0,0,0,0,0
155403,Oras Buzias,0,1.55E+07,80283,0,1.26E+08,0,0,415156,3953585
179980,Marculesti,0,0,8972,0,0,0,0,0,0
24338,Parjol,0,0,17948,0,0,0,0,0,0
114453,Santana De Mures,3.06E+07,551303,717324,0,2697014,0,0,304311,1648629
48922,Racoviteni,0,0,0,0,0,0,0,0,0
171806,Olanu,0,0,0,0,0,0,0,0,0
179999,Moldoveni,0,0,0,0,0,0,0,0,0
73503,Orodel,959044,0,0,0,0,0,0,0,0
130847,Paulesti,1.04E+08,1.85E+08,1613,1032337,0,0,0,0,1.31E+07
32544,Oras Nasaud,4690276,1.29E+08,1966026,404129,0,5630635,0,1070791,0
163618,Dranceni,2402943,0,0,0,0,0,0,0,0
180000,Platonesti,0,0,2197,0,33500,0,0,0,0
147241,Brodina,0,0,5.31E+07,0,0,0,0,0,0
139054,Terebesti,0,0,0,0,0,0,0,0,0
122668,Gheraesti,3398,0,0,0,0,0,0,390110,40881
180019,Sarateni,0,0,0,0,0,0,0,0,0
65342,Municipiul Targoviste,9.77E+07,3.98E+07,6.47E+07,3.66E+07,1.27E+09,7.81E+07,3255572,4.16E+07,64954
